Speaker,Utterance,Dialogue_Act,Dialogue_ID,File_ID
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,744,B105_BB3c4
U,"Hola buenos días . Mire quería saber horarios talgo , si hay talgo",Pregunta,744,B105_BB3c4
U,para Pamplona .,Pregunta,744,B105_BB3c4
M,¿ Qué día desea salir ? .,Pregunta,744,B105_BB3c4
U,Pues a principios de semana . Lunes o martes .,Respuesta,744,B105_BB3c4
M,¿ Qué día desea salir ? .,Pregunta,744,B105_BB3c4
U,A principios de semana .,Respuesta,744,B105_BB3c4
M,"Le consulto horarios de trenes con salida en bilbao destino madrid saliendo el lunes , día 5 de enero de 2004 .",Confirmacion,744,B105_BB3c4
M,Un momento por favor .,Espera,744,B105_BB3c4
M,El único tren que realiza el trayecto es un talgo que sale a las 4 y 30 de la tarde .,Respuesta,744,B105_BB3c4
M,Desea algo más ? .,Nueva_consulta,744,B105_BB3c4
U,"Sí , yo quiero ir a Pamplona , no a Madrid .",Pregunta,744,B105_BB3c4
M,"Quiere horarios de trenes a pamplona ,",Confirmacion,744,B105_BB3c4
M,¿ desde bilbao ? .,Confirmacion,744,B105_BB3c4
U,"Sí ,",Afirmacion,744,B105_BB3c4
U,en talgo .,Respuesta,744,B105_BB3c4
M,Le consulto horarios .,Confirmacion,744,B105_BB3c4
M,Un momento por favor .,Espera,744,B105_BB3c4
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 3 y 30 de la tarde .,Respuesta,744,B105_BB3c4
M,Desea algo más ? .,Nueva_consulta,744,B105_BB3c4
U,"Sí , dígame alguno que llegue a Pamplona",Pregunta,744,B105_BB3c4
U,por la tarde .,Pregunta,744,B105_BB3c4
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,744,B105_BB3c4
U,"Sí , me gustaría que llegara Pamplona",Pregunta,744,B105_BB3c4
U,por la tarde .,Pregunta,744,B105_BB3c4
M,"Le consulto horarios de bilbao a pamplona el lunes , día 5 de enero de 2004 entre la una de la tarde y las 9 de la noche .",Confirmacion,744,B105_BB3c4
M,Un momento por favor .,Espera,744,B105_BB3c4
M,El único tren que realiza el trayecto es un talgo que sale a las 3 y 30 de la tarde .,Respuesta,744,B105_BB3c4
M,Desea algo más ? .,Nueva_consulta,744,B105_BB3c4
U,"Sí , ¿ cuánto cuesta ? . Dígame el precio , por favor .",Pregunta,744,B105_BB3c4
M,"Lo siento , no le he entendido . Por favor , hable claro y despacio .",No_entendido,744,B105_BB3c4
U,"Sí , quisiera saber el precio del billete , por favor .",Pregunta,744,B105_BB3c4
M,El único tren que realiza el trayecto es un talgo y su precio en turista es 44 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,744,B105_BB3c4
M,Desea algo más ? .,Nueva_consulta,744,B105_BB3c4
U,"No , gracias .",Cierre,744,B105_BB3c4
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,744,B105_BB3c4
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,745,B105_BB6c0
U,"Mire , el lunes que viene",Pregunta,745,B105_BB6c0
U,tengo una reunión de trabajo en Sevilla .,Pregunta,745,B105_BB6c0
U,"Entonces , quería ir en el Ave .",Pregunta,745,B105_BB6c0
U,"A ver si me puede decir , por favor , los horarios y los precios desde Madrid .",Pregunta,745,B105_BB6c0
M,¿ Qué día desea salir ? .,Pregunta,745,B105_BB6c0
U,El lunes . El lunes,Respuesta,745,B105_BB6c0
U,por la mañana .,Respuesta,745,B105_BB6c0
M,"Le consulto horarios de trenes con salida en barcelona destino sevilla saliendo el miércoles , día 31 de diciembre de 2003 .",Confirmacion,745,B105_BB6c0
M,Un momento por favor .,Espera,745,B105_BB6c0
M,Sólo hay dos trenes . El primero sale a las 8 de la mañana y el otro a las 8 y 30 de la mañana .,Respuesta,745,B105_BB6c0
M,Desea algo más ? .,Nueva_consulta,745,B105_BB6c0
U,"Sí , mire , quiero salir desde Madrid",Pregunta,745,B105_BB6c0
U,y quiero viajar el lunes .,Pregunta,745,B105_BB6c0
M,"Le consulto horarios de trenes con salida en madrid destino sevilla saliendo el lunes , día 5 de enero de 2004 .",Confirmacion,745,B105_BB6c0
M,Un momento por favor .,Espera,745,B105_BB6c0
M,Hay varios trenes . El primero sale a las 7 de la mañana y el último a las 10 de la noche .,Respuesta,745,B105_BB6c0
M,Desea algo más ? .,Nueva_consulta,745,B105_BB6c0
U,"Sí , dígame los que salen por la mañana , porque solo con el de las siete .",Pregunta,745,B105_BB6c0
M,"Le consulto horarios de madrid a sevilla el lunes , día 5 de enero de 2004 entre las 6 y las 8 de la tarde .",Confirmacion,745,B105_BB6c0
M,Un momento por favor .,Espera,745,B105_BB6c0
M,Hay varios trenes . El primero sale a las 6 de la tarde y el último a las 8 de la tarde .,Respuesta,745,B105_BB6c0
M,Desea algo más ? .,Nueva_consulta,745,B105_BB6c0
U,"Sí , a ver dígame , por favor , los que salen entre las nueve y las once de la mañana .",Pregunta,745,B105_BB6c0
M,"Le consulto horarios de madrid a sevilla el lunes , día 5 de enero de 2004 entre las 5 de la madrugada y la una de la tarde .",Confirmacion,745,B105_BB6c0
M,Un momento por favor .,Espera,745,B105_BB6c0
M,Hay varios trenes . El primero sale a las 7 de la mañana y el último a la una de la tarde .,Respuesta,745,B105_BB6c0
M,Desea algo más ? .,Nueva_consulta,745,B105_BB6c0
U,"Sí , claro , es que el primero es muy pronto y el último es muy tarde . Yo quiero un tren intermedio , que salga entre las nueve y las once .",Pregunta,745,B105_BB6c0
M,"Le consulto horarios de madrid a sevilla el lunes , día 5 de enero de 2004 entre las 9 y las 11 de la mañana .",Confirmacion,745,B105_BB6c0
M,Un momento por favor .,Espera,745,B105_BB6c0
M,Hay varios trenes . El primero sale a las 9 de la mañana y el último a las 11 de la mañana .,Respuesta,745,B105_BB6c0
M,Desea algo más ? .,Nueva_consulta,745,B105_BB6c0
U,"A ver , por lo menos dígame el precio . El precio , por favor .",Pregunta,745,B105_BB6c0
M,Le consulto precios .,Confirmacion,745,B105_BB6c0
M,Un momento por favor .,Espera,745,B105_BB6c0
M,"Hay varios trenes . En turista , el tren más caro es un ave que cuesta 64 euros la ida y el más barato es un altaria que cuesta 50 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,745,B105_BB6c0
M,Desea algo más ? .,Nueva_consulta,745,B105_BB6c0
U,"Sí , ¿ el horario que me ha dado es de Ave ? Porque yo quiero viajar en Ave , ¡ eh ¡ .",Pregunta,745,B105_BB6c0
M,Le consulto horarios .,Confirmacion,745,B105_BB6c0
M,Un momento por favor .,Espera,745,B105_BB6c0
M,Hay varios trenes . El primero sale a las 9 de la mañana y el último a las 11 de la mañana .,Respuesta,745,B105_BB6c0
M,Desea algo más ? .,Nueva_consulta,745,B105_BB6c0
U,"Sí , saber si son trenes Ave .",Pregunta,745,B105_BB6c0
M,Le consulto tipos de tren .,Confirmacion,745,B105_BB6c0
M,Un momento por favor .,Espera,745,B105_BB6c0
M,"Hay un único tipo de tren , que es un ave .",Respuesta,745,B105_BB6c0
M,Desea algo más ? .,Nueva_consulta,745,B105_BB6c0
U,"No , muchas gracias .",Cierre,745,B105_BB6c0
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,745,B105_BB6c0
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,746,B105_BC2a0
U,Hola buenos días mire quería información sobre horarios de trenes Santander .,Pregunta,746,B105_BC2a0
M,¿ Quiere viajar desde santander ? .,Confirmacion,746,B105_BC2a0
U,no,Negacion,746,B105_BC2a0
U,quiero ir de Bilbao,Respuesta,746,B105_BC2a0
U,a Santander,Respuesta,746,B105_BC2a0
U,ida y vuelta .,Respuesta,746,B105_BC2a0
M,¿ Qué día desea salir ? .,Pregunta,746,B105_BC2a0
U,"A ver , el Viernes_Santo , el ocho de abril .",Respuesta,746,B105_BC2a0
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,746,B105_BC2a0
U,"Sí , quería salir el ocho de abril",Respuesta,746,B105_BC2a0
U,y volver,Respuesta,746,B105_BC2a0
U,el día once .,Respuesta,746,B105_BC2a0
M,"Le consulto horarios de trenes con salida en bilbao destino santander saliendo el jueves , día 8 de abril de 2004 .",Confirmacion,746,B105_BC2a0
M,Un momento por favor .,Espera,746,B105_BC2a0
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 11 de la noche .,Respuesta,746,B105_BC2a0
M,Desea algo más ? .,Nueva_consulta,746,B105_BC2a0
U,"Sí mire , por la mañana",Pregunta,746,B105_BC2a0
U,y que fuera un talgo .,Pregunta,746,B105_BC2a0
M,"Le consulto horarios de bilbao a santander el jueves , día 8 de abril de 2004 entre las 7 de la mañana y la una de la tarde en talgo .",Confirmacion,746,B105_BC2a0
M,Un momento por favor .,Espera,746,B105_BC2a0
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 11 y 55 de la mañana .,Respuesta,746,B105_BC2a0
M,Desea algo más ? .,Nueva_consulta,746,B105_BC2a0
U,"Sí , quiero volver",Pregunta,746,B105_BC2a0
U,el domingo día once . A ver si me puedes dar los horarios el domingo día once,Pregunta,746,B105_BC2a0
U,"por la tarde ,",Pregunta,746,B105_BC2a0
U,de vuelta .,Pregunta,746,B105_BC2a0
M,"¿ Desea salir el domingo , día 11 de abril de 2004 ? .",Confirmacion,746,B105_BC2a0
U,Sí .,Afirmacion,746,B105_BC2a0
M,"Le consulto horarios de santander a bilbao el domingo , día 11 de abril de 2004 entre la una de la tarde y las 9 de la noche en talgo .",Confirmacion,746,B105_BC2a0
M,Un momento por favor .,Espera,746,B105_BC2a0
M,El único tren que realiza el trayecto es un talgo que sale a las 3 y 30 de la tarde .,Respuesta,746,B105_BC2a0
M,Desea algo más ? .,Nueva_consulta,746,B105_BC2a0
U,"Sí , ¿ me puede decir los precios , por favor ? Se me había olvidado .",Pregunta,746,B105_BC2a0
M,El precio de ese tren en clase turista es 44 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,746,B105_BC2a0
M,Desea algo más ? .,Nueva_consulta,746,B105_BC2a0
U,"No , nada más muchas gracias .",Cierre,746,B105_BC2a0
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,746,B105_BC2a0
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,747,B105_BA0c4
U,"Sí , quería saber los horarios de los trenes para Sevilla .",Pregunta,747,B105_BA0c4
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,747,B105_BA0c4
U,"Sí , quería el horario de trenes para Sevilla",Pregunta,747,B105_BA0c4
U,para abril .,Pregunta,747,B105_BA0c4
M,¿ Qué día desea salir ? .,Pregunta,747,B105_BA0c4
U,", para pasar el fin de semana .",Respuesta,747,B105_BA0c4
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,747,B105_BA0c4
U,"Sí , horarios a Sevilla",Pregunta,747,B105_BA0c4
U,el viernes dieciséis de abril . Dieciséis de abril .,Pregunta,747,B105_BA0c4
M,¿ Qué día desea salir ? .,Pregunta,747,B105_BA0c4
U,El viernes dieciséis de abril .,Respuesta,747,B105_BA0c4
M,"Le consulto horarios de trenes con salida en bilbao destino sevilla saliendo el viernes , día 16 de abril de 2004 .",Confirmacion,747,B105_BA0c4
M,Un momento por favor .,Espera,747,B105_BA0c4
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 11 de la noche .,Respuesta,747,B105_BA0c4
M,Desea algo más ? .,Nueva_consulta,747,B105_BA0c4
U,"Sí , deme horarios por la tarde , por favor .",Pregunta,747,B105_BA0c4
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,747,B105_BA0c4
U,"Sí , algún tren que salga después del mediodía .",Pregunta,747,B105_BA0c4
M,"Le consulto horarios de bilbao a sevilla el viernes , día 16 de abril de 2004 entre la una de la tarde y las 9 de la noche .",Confirmacion,747,B105_BA0c4
M,Un momento por favor .,Espera,747,B105_BA0c4
M,El único tren que realiza el trayecto es un talgo que sale a las 3 y 30 de la tarde .,Respuesta,747,B105_BA0c4
M,Desea algo más ? .,Nueva_consulta,747,B105_BA0c4
U,"No , muchas gracias .",Cierre,747,B105_BA0c4
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,747,B105_BA0c4
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,748,V106_VB3c5
U,Quería saber el horario y el precio de un viaje de ida,Pregunta,748,V106_VB3c5
U,a Granada entre el veintiséis y treinta y uno de diciembre,Pregunta,748,V106_VB3c5
U,por la noche .,Pregunta,748,V106_VB3c5
M,¿ A qué ciudad desea viajar ? .,Pregunta,748,V106_VB3c5
U,A Granada .,Respuesta,748,V106_VB3c5
M,¿ Quiere viajar a granada ? .,Confirmacion,748,V106_VB3c5
U,"Sí ,",Afirmacion,748,V106_VB3c5
U,"en un tren hotel , si es posible .",Respuesta,748,V106_VB3c5
M,"¿ Desea salir el domingo , día 26 de diciembre de 2004 ? .",Confirmacion,748,V106_VB3c5
U,"Sí ,",Afirmacion,748,V106_VB3c5
U,por la noche .,Respuesta,748,V106_VB3c5
M,"Le consulto horarios de valencia a granada el domingo , día 26 de diciembre de 2004 entre las 9 de la noche y las 5 de la madrugada en trenhotel .",Confirmacion,748,V106_VB3c5
M,Un momento por favor .,Espera,748,V106_VB3c5
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,748,V106_VB3c5
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,748,V106_VB3c5
U,Pues en clase turista,Pregunta,748,V106_VB3c5
U,cualquier tren .,Pregunta,748,V106_VB3c5
M,Le consulto horarios .,Confirmacion,748,V106_VB3c5
M,Un momento por favor .,Espera,748,V106_VB3c5
M,.,Indefinida,748,V106_VB3c5
M,.,Indefinida,748,V106_VB3c5
M,Sólo hay dos trenes . El primero sale a las 0 y 27 de la noche y llega a las 8 y 9 de la mañana y el otro sale a las 11 y 30 de la mañana y llega a las 8 y 8 de la tarde .,Respuesta,748,V106_VB3c5
M,Desea algo más ? .,Nueva_consulta,748,V106_VB3c5
U,"No , gracias .",Cierre,748,V106_VB3c5
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,748,V106_VB3c5
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,753,B308_BC0c2
U,"Hola buenas tardes , quería saber los horarios y los precios los viajes hasta Sevilla",Pregunta,753,B308_BC0c2
U,para el día diecisiete de septiembre,Pregunta,753,B308_BC0c2
U,y las vuelta,Pregunta,753,B308_BC0c2
U,el día diecinueve .,Pregunta,753,B308_BC0c2
M,¿ A qué ciudad desea viajar ? .,Pregunta,753,B308_BC0c2
U,A Sevilla .,Respuesta,753,B308_BC0c2
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,753,B308_BC0c2
U,Quería horarios y precio de un viaje de ida y vuelta hasta Sevilla,Pregunta,753,B308_BC0c2
U,el día diecisiete de septiembre,Pregunta,753,B308_BC0c2
U,y con vuelta,Pregunta,753,B308_BC0c2
U,el diecinueve de septiembre .,Pregunta,753,B308_BC0c2
M,"¿ Desea salir el viernes , día 17 de diciembre de 2004 ? .",Confirmacion,753,B308_BC0c2
U,"No ,",Negacion,753,B308_BC0c2
U,el diecisiete de septiembre .,Respuesta,753,B308_BC0c2
M,"Le consulto horarios de trenes con salida en bilbao destino sevilla saliendo el viernes , día 17 de septiembre de 2004 .",Confirmacion,753,B308_BC0c2
M,Un momento por favor .,Espera,753,B308_BC0c2
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 11 de la noche .,Respuesta,753,B308_BC0c2
M,Desea algo más ? .,Nueva_consulta,753,B308_BC0c2
U,"Sí , quería saber también el precio y los horarios de el viaje de vuelta",Pregunta,753,B308_BC0c2
U,el diecinueve de septiembre .,Pregunta,753,B308_BC0c2
M,"Le consulto precios de bilbao a sevilla saliendo el viernes , día 17 de septiembre de 2004 .",Confirmacion,753,B308_BC0c2
M,Un momento por favor .,Espera,753,B308_BC0c2
M,"Hay varios trenes . En clase turista , el tren más caro es un talgo que cuesta 44 euros la ida y el más barato es un diurno que cuesta 32 con 50 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,753,B308_BC0c2
M,Desea algo más ? .,Nueva_consulta,753,B308_BC0c2
U,"Sí , me gustaría saber también el billete de vuelta cuánto me podría costar .",Pregunta,753,B308_BC0c2
M,Le consulto precios de sevilla a bilbao .,Confirmacion,753,B308_BC0c2
M,Un momento por favor .,Espera,753,B308_BC0c2
M,"Hay varios trenes . En clase turista , el tren más caro es un talgo que cuesta 44 euros la ida y el más barato es un diurno que cuesta 32 con 50 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,753,B308_BC0c2
M,Desea algo más ? .,Nueva_consulta,753,B308_BC0c2
U,Desearía un billete de ida y vuelta de Bilbao,Pregunta,753,B308_BC0c2
U,"Sevilla ,",Pregunta,753,B308_BC0c2
U,para ir el día diecisiete de septiembre,Pregunta,753,B308_BC0c2
U,y regresar,Pregunta,753,B308_BC0c2
U,el diecinueve de septiembre . Querría saber precios y horarios .,Pregunta,753,B308_BC0c2
M,"Le consulto horarios de trenes con salida en sevilla destino bilbao saliendo el domingo , día 19 de septiembre de 2004 .",Confirmacion,753,B308_BC0c2
M,Un momento por favor .,Espera,753,B308_BC0c2
M,Hay varios trenes . El primero sale a las 7 y 3 de la mañana y el último a las 3 y 30 de la tarde .,Respuesta,753,B308_BC0c2
M,Desea algo más ? .,Nueva_consulta,753,B308_BC0c2
U,Cuánto me saldría el billete de ida y vuelta .,Pregunta,753,B308_BC0c2
M,Le consulto precios de sevilla a bilbao .,Confirmacion,753,B308_BC0c2
M,Un momento por favor .,Espera,753,B308_BC0c2
M,"Hay varios trenes . En clase turista , el tren más caro es un talgo que cuesta 44 euros la ida y el más barato es un intercity que cuesta 40 con 50 euros . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .",Respuesta,753,B308_BC0c2
M,Desea algo más ? .,Nueva_consulta,753,B308_BC0c2
U,"No , gracias .",Cierre,753,B308_BC0c2
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,753,B308_BC0c2
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,755,B308_BA1a3
U,"Hola buenas tardes , quería saber los horarios de los viajes de ida",Pregunta,755,B308_BA1a3
U,hacia Madrid,Pregunta,755,B308_BA1a3
U,el día siete de enero,Pregunta,755,B308_BA1a3
U,a partir de las cinco de la tarde .,Pregunta,755,B308_BA1a3
M,¿ Qué día desea salir ? .,Pregunta,755,B308_BA1a3
U,El veinticinco de mayo .,Respuesta,755,B308_BA1a3
M,"¿ Desea salir el jueves , día 27 de mayo de 2004 ? .",Confirmacion,755,B308_BA1a3
U,"No ,",Negacion,755,B308_BA1a3
U,el día veinticinco .,Respuesta,755,B308_BA1a3
M,"Quiere horarios de trenes a madrid ,",Confirmacion,755,B308_BA1a3
M,¿ desde bilbao ? .,Confirmacion,755,B308_BA1a3
U,"Sí , por favor .",Afirmacion,755,B308_BA1a3
M,"Le consulto horarios de trenes con salida en bilbao destino madrid saliendo el martes , día 25 de mayo de 2004 .",Confirmacion,755,B308_BA1a3
M,Un momento por favor .,Espera,755,B308_BA1a3
M,El único tren que realiza el trayecto es un talgo que sale a las 4 y 30 de la tarde .,Respuesta,755,B308_BA1a3
M,Desea algo más ? .,Nueva_consulta,755,B308_BA1a3
U,"No , gracias .",Cierre,755,B308_BA1a3
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,755,B308_BA1a3
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,758,V101_VB3c0
U,"Hola buenos días , quería saber horarios para ir a Barcelona .",Pregunta,758,V101_VB3c0
M,¿ Qué día desea salir ? .,Pregunta,758,V101_VB3c0
U,Pues quiero salir el treinta de julio .,Respuesta,758,V101_VB3c0
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,758,V101_VB3c0
U,Pues que quiero ir el treinta de julio .,Respuesta,758,V101_VB3c0
M,"¿ Desea salir el viernes , día 30 de julio de 2004 ? .",Confirmacion,758,V101_VB3c0
U,"Sí efectivamente ,",Afirmacion,758,V101_VB3c0
U,y quisiera ir en un tren que fuese rápido .,Respuesta,758,V101_VB3c0
U,"Tengo que estar allí antes de las ocho de la tarde , vamos .",Respuesta,758,V101_VB3c0
M,"Le consulto horarios de trenes con salida en valencia destino barcelona saliendo el viernes , día 30 de julio de 2004 .",Confirmacion,758,V101_VB3c0
M,Un momento por favor .,Espera,758,V101_VB3c0
M,Hay varios trenes . El más rápido sale a las 6 y 40 de la mañana y llega a las 9 y 36 de la mañana y el más lento sale a las 5 y 45 de la madrugada y llega a las 9 y 50 de la mañana .,Respuesta,758,V101_VB3c0
M,Desea algo más ? .,Nueva_consulta,758,V101_VB3c0
U,Quisiera saber el horario de un tren que llegue allí antes de las ocho .,Pregunta,758,V101_VB3c0
M,Le consulto horarios .,Confirmacion,758,V101_VB3c0
M,Un momento por favor .,Espera,758,V101_VB3c0
M,Hay varios trenes . El primero llega a las 9 y 50 de la mañana y el último a las 7 y 3 de la tarde .,Respuesta,758,V101_VB3c0
M,Desea algo más ? .,Nueva_consulta,758,V101_VB3c0
U,"Sí , ¿ me podrías decir el precio del primero ? del último .",Pregunta,758,V101_VB3c0
M,El precio de ese tren en clase turista es 33 con 50 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,758,V101_VB3c0
M,Desea algo más ? .,Nueva_consulta,758,V101_VB3c0
U,"No , gracias .",Cierre,758,V101_VB3c0
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,758,V101_VB3c0
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,759,V101_VB5c4
U,"Hola buenos días , mira quería saber horarios de trenes para ir de Castellón",Pregunta,759,V101_VB5c4
U,a Barcelona .,Pregunta,759,V101_VB5c4
M,"Lo siento , no le he entendido . Por favor , hable claro y despacio .",No_entendido,759,V101_VB5c4
U,Pues quería saber horarios de trenes para ir de Castellón,Pregunta,759,V101_VB5c4
U,a Barcelona .,Pregunta,759,V101_VB5c4
M,¿ Quiere viajar desde castellón ? .,Confirmacion,759,V101_VB5c4
U,"Sí ,",Afirmacion,759,V101_VB5c4
U,desde Castellón . De Castellón,Respuesta,759,V101_VB5c4
U,a Barcelona .,Respuesta,759,V101_VB5c4
M,¿ Qué día desea salir ? .,Pregunta,759,V101_VB5c4
U,Pues quiero ir el próximo sábado .,Respuesta,759,V101_VB5c4
U,"En un euromed si es posible , por favor .",Respuesta,759,V101_VB5c4
M,"Horarios saliendo el sábado , día 31 de enero de 2004 ,",Confirmacion,759,V101_VB5c4
M,¿ desea hacer el viaje en un euromed ? .,Confirmacion,759,V101_VB5c4
U,"Sí , por favor .",Afirmacion,759,V101_VB5c4
M,Le consulto horarios .,Confirmacion,759,V101_VB5c4
M,Un momento por favor .,Espera,759,V101_VB5c4
M,Hay varios trenes . El primero sale a las 7 y 19 de la mañana y el último a las 8 y 46 de la tarde .,Respuesta,759,V101_VB5c4
M,Desea algo más ? .,Nueva_consulta,759,V101_VB5c4
U,"Sí , por favor , ¿ me puede decir el precio de este último ? .",Pregunta,759,V101_VB5c4
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,759,V101_VB5c4
U,Que si me puede decir el precio del último .,Pregunta,759,V101_VB5c4
M,El precio de ese tren en clase turista es 29 con 50 euros el billete de ida . Recuerde que el billete de ida y vuelta siempre supone un ahorro del 20 por ciento .,Respuesta,759,V101_VB5c4
M,Desea algo más ? .,Nueva_consulta,759,V101_VB5c4
U,"Pues no , gracias .",Cierre,759,V101_VB5c4
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,759,V101_VB5c4
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,761,B102_BA0c1
U,Quería consultar los horarios .,Pregunta,761,B102_BA0c1
M,¿ A qué ciudad desea viajar ? .,Pregunta,761,B102_BA0c1
U,A Alicante .,Respuesta,761,B102_BA0c1
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,761,B102_BA0c1
U,Quisiera viajar a Alicante .,Respuesta,761,B102_BA0c1
M,¿ Qué día desea salir ? .,Pregunta,761,B102_BA0c1
U,El lunes .,Respuesta,761,B102_BA0c1
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,761,B102_BA0c1
U,El lunes .,Respuesta,761,B102_BA0c1
M,Lo siento . No he entendido bien . puede repetir ? .,No_entendido,761,B102_BA0c1
U,Quisiera consultar el horario del tren que va a Alicante,Respuesta,761,B102_BA0c1
U,el lunes .,Respuesta,761,B102_BA0c1
M,"Quiere horarios de trenes a alicante ,",Confirmacion,761,B102_BA0c1
M,¿ desde bilbao ? .,Confirmacion,761,B102_BA0c1
U,Sí .,Afirmacion,761,B102_BA0c1
M,"Le consulto horarios de trenes con salida en bilbao destino alicante saliendo el lunes , día 22 de diciembre de 2003 .",Confirmacion,761,B102_BA0c1
M,Un momento por favor .,Espera,761,B102_BA0c1
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,761,B102_BA0c1
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,761,B102_BA0c1
U,"Sí , ¿ hay algún tren que salga el domingo",Pregunta,761,B102_BA0c1
U,por la noche,Pregunta,761,B102_BA0c1
U,y llegue el lunes,Pregunta,761,B102_BA0c1
U,a Alicante ?,Pregunta,761,B102_BA0c1
M,Le consulto horarios .,Confirmacion,761,B102_BA0c1
M,Un momento por favor .,Espera,761,B102_BA0c1
M,No hay ningún tren que cumpla estos requerimientos .,Respuesta,761,B102_BA0c1
M,Desea cambiar alguna de las características solicitadas ? .,Nueva_consulta,761,B102_BA0c1
U,"No , gracias .",Cierre,761,B102_BA0c1
M,Gracias por utilizar este servicio . Feliz viaje .,Cierre,761,B102_BA0c1
M,Bienvenido al servicio de información de trenes . ¿ En qué puedo ayudarle? .,Apertura,762,B102_BB3c1
U,Quería saber si hay algún tren que vaya a Ávila,Pregunta,762,B102_BB3c1
U,el próximo viernes,Pregunta,762,B102_BB3c1
U,después de las cuatro de la tarde .,Pregunta,762,B102_BB3c1
M,¿ Quiere saber horarios ? .,Confirmacion,762,B102_BB3c1
U,Sí .,Afirmacion,762,B102_BB3c1
M,¿ A qué ciudad desea viajar ? .,Pregunta,762,B102_BB3c1
U,A Ávila .,Respuesta,762,B102_BB3c1
M,"Quiere horarios de trenes a ávila ,",Confirmacion,762,B102_BB3c1
M,¿ desde bilbao ? .,Confirmacion,762,B102_BB3c1
U,Sí .,Afirmacion,762,B102_BB3c1
M,¿ Quiere salir a partir de las 16 ? .,Confirmacion,762,B102_BB3c1
U,.,Indefinida,762,B102_BB3c1
M,¿ Quiere salir a partir de las 16 ? .,Confirmacion,762,B102_BB3c1
U,.,Indefinida,762,B102_BB3c1
M,"Le consulto horarios de bilbao a ávila el viernes , día 13 de febrero de 2004 entre las 4 de la tarde y las 11 de la noche .",Confirmacion,762,B102_BB3c1
M,Un momento por favor .,Espera,762,B102_BB3c1
M,El único tren que realiza el trayecto es un picasso que sale a las 8 y 35 de la tarde .,Respuesta,762,B102_BB3c1
M,Desea algo más ? .,Nueva_consulta,762,B102_BB3c1
U,"Sí , ¿ me puede decir a qué hora llega ? .",Pregunta,762,B102_BB3c1
M,Ese tren sale a las 8 y 35 de la tarde y llega a la una y 32 de la madrugada .,Respuesta,762,B102_BB3c1
